20220127,北美洲,美国,73449185,443072,894880,2611,45119980,291023,27434325,149438,0,0,0
20220127,亚洲,印度,40085116,285914,491154,692,37370971,299073,2222991,-13851,0,0,0
20220127,南美洲,巴西,24334072,199126,623901,489,21926277,74355,1783894,124282,0,0,0
20220127,欧洲,法国,17302548,501635,129489,467,10792735,331859,6380324,169309,0,0,0
20220127,欧洲,英国,16047027,94096,154356,439,12593244,188276,3299427,-94619,0,0,0
20220127,欧洲,俄罗斯,11241109,67809,327448,681,10071740,26404,841921,40724,0,0,0
20220127,亚洲,土耳其,11090493,76341,86299,174,10398701,82203,605493,-6036,0,0,0
20220127,欧洲,意大利,10216355,190474,144408,350,7379112,231500,2692835,-41376,0,0,0
20220127,欧洲,西班牙,9395767,114877,92376,382,5679668,53655,3623723,60840,0,0,0
20220127,欧洲,德国,8956515,148408,117699,184,7331200,58100,1507616,90124,0,0,0
20220127,南美洲,阿根廷,8041520,100863,119703,259,7084885,96907,836932,3697,0,0,0
20220127,亚洲,伊朗,6267559,9378,132274,23,6085073,2314,50212,7041,0,0,0
20220127,南美洲,哥伦比亚,5780910,19512,132737,260,5511881,34658,136292,-15406,0,0,0
20220127,北美洲,墨西哥,4685767,17938,303301,118,3761113,56665,621353,-38845,0,0,0
20220127,欧洲,波兰,4584356,36991,104097,252,3866914,5006,613345,31733,0,0,0
20220127,亚洲,印度尼西亚,4294183,4878,144247,20,4125080,869,24856,3989,0,0,0
20220127,欧洲,荷兰,4008459,54160,21227,8,3043791,11878,943441,42274,0,0,0
20220127,欧洲,乌克兰,3889488,19118,99443,161,3591201,5863,198844,13094,0,0,0
20220127,非洲,南非,3585888,3197,94397,132,3418123,4197,73368,-1132,0,0,0
20220127,亚洲,菲律宾,3459504,17535,53598,79,3158507,33054,247399,-15598,0,0,0
20220127,南美洲,秘鲁,3020756,44496,204587,183,0,0,2816169,44313,0,0,0
20220127,北美洲,加拿大,2961076,13897,32966,180,2667279,22918,260831,-9201,0,0,0
20220127,亚洲,马来西亚,2840225,4066,31918,16,2762608,3559,45699,491,0,0,0
20220127,欧洲,比利时,2830719,41857,28835,18,2012650,10552,789234,31287,0,0,0
20220127,欧洲,捷克,2794347,30367,37087,18,2538096,12757,219164,17592,0,0,0
20220127,亚洲,以色列,2488924,64094,8488,7,1865189,0,615247,64087,0,0,0
20220127,亚洲,泰国,2391357,6718,22060,12,2287768,7659,81529,-953,0,0,0
20220127,欧洲,葡萄牙,2312240,57657,19661,48,1780008,54666,512571,2943,0,0,0
20220127,大洋洲,澳大利亚,2289893,49048,3225,71,1265419,0,1021249,48977,0,0,0
20220127,亚洲,日本,2216829,47176,18523,17,1838915,24827,359391,22332,0,0,0
20220127,亚洲,越南,2171527,15743,37010,126,1904069,62889,230448,-47272,0,0,0
20220127,亚洲,伊拉克,2167686,7693,24309,9,2084203,3025,59174,4659,0,0,0
20220127,欧洲,罗马尼亚,2048896,19685,59632,44,1827324,6581,161940,13060,0,0,0
20220127,欧洲,瑞士,2016021,40193,12748,8,1240937,6451,762336,33734,0,0,0
20220127,南美洲,智利,2001346,17156,39543,8,1760745,1132,201058,16016,0,0,0
20220127,欧洲,瑞典,1973485,44944,15734,2,1272829,4163,684922,40779,0,0,0
20220127,欧洲,希腊,1830263,17409,22852,104,1590121,20296,217290,-2991,0,0,0
20220127,亚洲,孟加拉,1715997,16033,28256,18,1558954,1095,128787,14920,0,0,0
20220127,欧洲,奥地利,1650597,24946,14019,19,1410808,18275,225770,6652,0,0,0
20220127,欧洲,塞尔维亚,1579847,19901,13340,34,1321688,7504,244819,12363,0,0,0
20220127,欧洲,匈牙利,1451102,9717,41018,74,1216454,7325,193630,2318,0,0,0
20220127,欧洲,丹麦,1425245,43734,3635,14,973659,20924,447951,22796,0,0,0
20220127,亚洲,巴基斯坦,1381152,6352,29122,17,1269634,556,82396,5779,0,0,0
20220127,亚洲,哈萨克斯坦,1166697,9016,13153,11,1000550,6610,152994,2395,0,0,0
20220127,亚洲,约旦,1164339,11813,13102,14,1093798,3717,57439,8082,0,0,0
20220127,欧洲,爱尔兰,1153666,4006,6087,0,709639,10404,437940,-6398,0,0,0
20220127,非洲,摩洛哥,1107525,6362,15201,34,1033693,9802,58631,-3474,0,0,0
20220127,亚洲,格鲁吉亚,1075154,15762,14774,42,972745,5160,87635,10560,0,0,0
20220127,北美洲,古巴,1028183,2764,8373,6,1003245,3409,16565,-651,0,0,0
20220127,欧洲,斯洛伐克,929541,8120,17698,23,848737,2563,63106,5534,0,0,0
20220127,亚洲,尼泊尔,927880,9432,11667,8,827279,3040,88934,6384,0,0,0
20220127,欧洲,保加利亚,903676,12399,32869,73,653678,2688,217129,9638,0,0,0
20220127,欧洲,克罗地亚,887362,8471,13502,51,814994,6627,58866,1793,0,0,0
20220127,亚洲,黎巴嫩,874144,7250,9513,14,682977,0,181654,7236,0,0,0
20220127,非洲,突尼斯,856739,2834,25999,11,724864,4854,105876,-2031,0,0,0
20220127,亚洲,阿联酋,830832,2504,2224,5,770423,965,58185,1534,0,0,0
20220127,南美洲,玻利维亚,820583,6974,20671,41,654355,6588,145557,345,0,0,0
20220127,亚洲,韩国,749979,8566,6588,23,604266,2143,139125,6400,0,0,0
20220127,欧洲,白俄罗斯,730207,1403,5959,10,722295,1074,1953,319,0,0,0
20220127,南美洲,厄瓜多尔,681382,0,34329,0,0,0,647053,0,0,0,0
20220127,北美洲,危地马拉,673559,3070,16285,13,623101,2243,34173,814,0,0,0
20220127,欧洲,挪威,665567,24429,1416,2,88952,0,575199,24427,0,0,0
20220127,亚洲,沙特阿拉伯,661733,4541,8924,2,611342,5212,41467,-673,0,0,0
20220127,北美洲,哥斯达黎加,661684,5859,7492,9,571971,221,82221,5629,0,0,0
20220127,北美洲,巴拿马,650138,0,7609,0,563248,0,79281,0,0,0,0
20220127,亚洲,阿塞拜疆,636956,2468,8632,13,617791,5197,10533,-2742,0,0,0
20220127,欧洲,斯洛文尼亚,624851,12834,5798,11,492730,5161,126323,7662,0,0,0
20220127,欧洲,立陶宛,618604,5933,7786,18,540242,734,70576,5181,0,0,0
20220127,南美洲,乌拉圭,609785,10745,6339,14,527419,10485,76027,246,0,0,0
20220127,亚洲,斯里兰卡,603654,891,15330,17,576324,0,12000,874,0,0,0
20220127,南美洲,巴拉圭,548252,5864,17054,45,472510,3035,58688,2784,0,0,0
20220127,北美洲,多米尼加,544328,2272,4291,2,517942,5043,22095,-2773,0,0,0
20220127,亚洲,缅甸,534383,220,19310,0,512471,140,2602,80,0,0,0
20220127,亚洲,科威特,508372,5742,2488,1,459655,4856,46229,885,0,0,0
20220127,南美洲,委内瑞拉,473125,1736,5414,4,450670,1701,17041,31,0,0,0
20220127,非洲,埃塞俄比亚,463047,533,7280,15,389075,1057,66692,-539,0,0,0
20220127,亚洲,巴勒斯坦,461749,4095,4803,11,439080,543,17866,3541,0,0,0
20220127,欧洲,芬兰,456355,29529,1852,37,46000,0,408503,29492,0,0,0
20220127,亚洲,蒙古,430328,1978,2098,4,313256,0,114974,1974,0,0,0
20220127,欧洲,摩尔多瓦,417369,5138,10566,24,373179,1343,33624,3771,0,0,0
20220127,非洲,埃及,413558,1809,22431,35,347557,1783,43570,-9,0,0,0
20220127,非洲,利比亚,410821,3063,5950,14,389051,463,15820,2586,0,0,0
20220127,北美洲,洪都拉斯,390382,592,10488,6,127038,0,252856,586,0,0,0
20220127,亚洲,亚美尼亚,353731,1332,8032,4,334549,155,11150,1173,0,0,0
20220127,欧洲,拉脱维亚,345591,6097,4814,15,286288,2234,54489,3848,0,0,0
20220127,亚洲,巴林,338524,4360,1399,0,308318,3250,28807,1110,0,0,0
20220127,欧洲,波黑,336680,2539,14136,51,192218,0,130326,2488,0,0,0
20220127,亚洲,卡塔尔,328644,2551,637,1,293182,4018,34825,-1468,0,0,0
20220127,亚洲,阿曼,326164,2079,4130,1,307003,599,15031,1479,0,0,0
20220127,亚洲,新加坡,322770,5996,850,2,305532,3067,16388,2927,0,0,0
20220127,非洲,肯尼亚,320584,185,5562,4,292357,440,22665,-259,0,0,0
20220127,非洲,赞比亚,302569,645,3905,5,293298,713,5366,-73,0,0,0
20220127,欧洲,爱沙尼亚,301606,5143,2013,5,245532,593,54061,4545,0,0,0
20220127,欧洲,北马其顿,259328,2332,8266,26,230206,1470,20856,836,0,0,0
20220127,非洲,尼日利亚,252678,250,3133,7,227491,487,22054,-244,0,0,0
20220127,欧洲,阿尔巴尼亚,251015,2156,3317,5,224193,1685,23505,466,0,0,0
20220127,非洲,博茨瓦纳,245904,0,2565,0,235216,0,8123,0,0,0,0
20220127,亚洲,塞浦路斯,241888,0,713,0,124370,0,116805,0,0,0,0
20220127,非洲,阿尔及利亚,241406,2521,6516,8,161679,1055,73211,1458,0,0,0
20220127,非洲,津巴布韦,228776,235,5316,11,215358,1250,8102,-1026,0,0,0
20220127,非洲,莫桑比克,222892,240,2161,2,206393,1120,14338,-882,0,0,0
20220127,亚洲,乌兹别克斯坦,216186,1123,1545,3,205495,1278,9146,-158,0,0,0
20220127,欧洲,黑山,215017,1121,2530,6,203915,1799,8572,-684,0,0,0
20220127,亚洲,吉尔吉斯斯坦,196232,412,2854,3,184028,511,9350,-102,0,0,0
20220127,非洲,留尼汪,180531,46914,500,38,108771,22102,71260,24774,0,0,0
20220127,非洲,乌干达,160711,139,3492,9,99123,28,58096,102,0,0,0
20220127,亚洲,阿富汗,160263,330,7397,4,146354,50,6512,276,0,0,0
20220127,非洲,加纳,155665,0,1370,0,151068,0,3227,0,0,0,0
20220127,非洲,纳米比亚,155424,67,3924,10,144968,226,6532,-169,0,0,0
20220127,欧洲,卢森堡,144781,1714,945,0,115118,363,28718,1351,0,0,0
20220127,亚洲,老挝,130853,560,529,2,7660,0,122664,558,0,0,0
20220127,非洲,卢旺达,128378,173,1433,0,45522,0,81423,173,0,0,0
20220127,北美洲,萨尔瓦多,127012,0,3862,5,117753,0,5397,-5,0,0,0
20220127,亚洲,马尔代夫,122777,2609,271,1,105827,1663,16679,945,0,0,0
20220127,北美洲,牙买加,121436,754,2609,10,68551,88,50276,656,0,0,0
20220127,亚洲,柬埔寨,121094,28,3015,0,117247,15,832,13,0,0,0
20220127,非洲,喀麦隆,114113,0,1867,0,106050,0,6196,0,0,0,0
20220127,,特立尼达和多巴哥,107408,602,3335,15,84292,0,19781,587,0,0,0
20220127,非洲,安哥拉,97594,331,1891,3,90156,1298,5547,-970,0,0,0
20220127,北美洲,法属瓜德罗普岛,94765,0,762,0,2250,0,91753,0,0,0,0
20220127,非洲,刚果（金）,84760,241,1278,0,50930,0,32552,241,0,0,0
20220127,非洲,塞内加尔,84453,79,1933,4,78400,346,4120,-271,0,0,0
20220127,非洲,马拉维,84013,86,2534,6,68146,200,13333,-120,0,0,0
20220127,北美洲,马提尼克岛,82813,11620,826,13,104,0,81883,11607,0,0,0
20220127,非洲,科特迪瓦,80363,114,782,3,77067,108,2514,3,0,0,0
20220127,南美洲,法属圭亚那,74563,872,363,2,11254,0,62946,870,0,0,0
20220127,南美洲,苏里南,70937,863,1242,3,49214,3,20481,857,0,0,0
20220127,非洲,斯威士兰,68164,46,1370,0,66548,52,246,-6,0,0,0
20220127,欧洲,马耳他,66394,323,536,2,60959,542,4899,-221,0,0,0
20220127,大洋洲,斐济,62081,183,779,0,58227,371,3075,-188,0,0,0
20220127,欧洲,冰岛,60198,1660,45,1,48413,1157,11740,502,0,0,0
20220127,南美洲,圭亚那,57772,372,1148,10,43759,876,12865,-514,0,0,0
20220127,非洲,毛里塔尼亚,57648,168,934,2,50902,1089,5812,-923,0,0,0
20220127,非洲,马达加斯加,57375,0,1223,0,52012,0,4140,0,0,0,0
20220127,非洲,苏丹,55833,684,3411,7,40329,0,12093,677,0,0,0
20220127,非洲,佛得角,55471,70,392,1,54152,237,927,-168,0,0,0
20220127,亚洲,叙利亚,51075,46,2974,3,36798,300,11303,-257,0,0,0
20220127,北美洲,伯利兹,48263,1116,622,0,38021,846,9620,270,0,0,0
20220127,,法属波利尼西亚,47794,138,636,0,0,0,47158,138,0,0,0
20220127,非洲,加蓬,46198,0,300,0,41140,0,4758,0,0,0,0
20220127,北美洲,巴巴多斯,40632,923,277,1,32535,793,7820,129,0,0,0
20220127,,圣大巴巴拉群岛,39628,476,129,3,37071,564,2428,-91,0,0,0
20220127,非洲,布隆迪,37042,0,38,0,773,0,36231,0,0,0,0
20220127,大洋洲,巴布亚新几内亚,36570,22,597,0,35838,0,135,22,0,0,0
20220127,非洲,多哥,36372,49,267,0,31280,306,4825,-257,0,0,0
20220127,北美洲,库拉索,36323,231,221,5,32870,1697,3232,-1471,0,0,0
20220127,非洲,马约特岛,35966,0,187,0,2964,0,32815,0,0,0,0
20220127,非洲,几内亚,35951,43,416,0,31815,42,3720,1,0,0,0
20220127,欧洲,安道尔,34701,1676,145,1,29762,1890,4794,-215,0,0,0
20220127,非洲,塞舌尔,34367,0,143,0,28964,0,5260,0,0,0,0
20220127,非洲,坦桑尼亚,32920,527,778,25,0,0,32142,502,0,0,0
20220127,北美洲,阿鲁巴,32524,119,193,0,31849,220,482,-101,0,0,0
20220127,北美洲,巴哈马,32238,101,731,2,23881,206,7626,-107,0,0,0
20220127,非洲,莱索托,32049,0,690,0,20990,0,10369,0,0,0,0
20220127,非洲,马里,29858,116,709,2,25497,68,3652,46,0,0,0
20220127,北美洲,海地,28561,0,783,0,24300,0,3478,0,0,0,0
20220127,非洲,贝宁,26309,0,163,0,25506,0,640,0,0,0,0
20220127,非洲,毛里求斯,25455,74,762,0,24567,119,126,-45,0,0,0
20220127,非洲,索马里,25388,0,1335,0,13182,0,10871,0,0,0,0
20220127,非洲,刚果（布）,23485,0,371,0,19298,0,3816,0,0,0,0
20220127,,Isle of Man,21112,150,70,0,20384,133,658,17,0,0,0
20220127,非洲,布基纳法索,20514,0,353,0,19690,0,471,0,0,0,0
20220127,北美洲,圣卢西亚,19967,212,326,2,15449,189,4192,21,0,0,0
20220127,亚洲,东帝汶,19871,2,122,0,19739,0,10,2,0,0,0
20220127,北美洲,尼加拉瓜,17650,46,216,1,4225,0,13209,45,0,0,0
20220127,亚洲,塔吉克斯坦,17229,18,124,0,16995,24,110,-6,0,0,0
20220127,非洲,南苏丹,16738,23,137,0,12934,0,3667,23,0,0,0
20220127,大洋洲,新喀里多尼亚,16626,626,283,1,13320,122,3023,503,0,0,0
20220127,亚洲,文莱,16148,0,98,0,15682,0,368,0,0,0,0
20220127,,Faeroe Islands,15778,913,17,0,7693,0,8068,913,0,0,0
20220127,非洲,赤道几内亚,15732,0,181,0,14808,0,743,0,0,0,0
20220127,大洋洲,新西兰,15687,62,52,0,14471,31,1164,31,0,0,0
20220127,非洲,吉布提,15372,23,189,0,14957,45,226,-22,0,0,0
20220127,非洲,中非共和国,13840,229,109,0,6859,0,6872,229,0,0,0
20220127,欧洲,直布罗陀,12117,159,100,0,10458,149,1559,10,0,0,0
20220127,欧洲,圣马力诺,11786,0,108,0,10091,0,1587,0,0,0,0
20220127,,开曼群岛（英属）,11666,0,15,0,8093,0,3558,0,0,0,0
20220127,北美洲,格林纳达,11666,322,205,0,9301,276,2160,46,0,0,0
20220127,非洲,冈比亚,11572,0,347,0,10156,0,1069,0,0,0,0
20220127,亚洲,也门,10721,236,2000,5,7060,9,1661,222,0,0,0
20220127,北美洲,百慕大,10262,0,114,0,8429,0,1719,0,0,0,0
20220127,北美洲,格陵兰,10028,205,4,0,2761,0,7263,205,0,0,0
20220127,非洲,厄立特里亚,9390,58,95,0,8871,89,424,-31,0,0,0
20220127,,圣马丁岛（法属）,9143,0,60,0,1399,0,7684,0,0,0,0
20220127,北美洲,圣马丁岛,9124,48,79,1,7861,272,1184,-225,0,0,0
20220127,北美洲,多米尼克,8727,187,51,2,7950,217,726,-32,0,0,0
20220127,非洲,尼日尔,8603,11,297,1,7749,49,557,-39,0,0,0
20220127,欧洲,列支敦士登公国,8171,158,73,0,7724,112,374,46,0,0,0
20220127,非洲,科摩罗,7814,2,159,0,7584,18,71,-16,0,0,0
20220127,欧洲,摩纳哥,7790,99,44,0,7197,109,549,-10,0,0,0
20220127,非洲,塞拉利昂,7607,14,125,0,0,0,7482,14,0,0,0
20220127,非洲,几内亚比绍,7484,273,154,0,6455,49,875,224,0,0,0
20220127,非洲,利比里亚,7243,0,289,0,5747,0,1207,0,0,0,0
20220127,非洲,乍得,7073,0,190,0,4874,0,2009,0,0,0,0
20220127,北美洲,圣文森特和格林纳丁斯,6662,2,92,0,5705,9,865,-7,0,0,0
20220127,欧洲,库拉索岛,6570,63,27,0,5800,79,743,-16,0,0,0
20220127,北美洲,安提瓜和巴布达,6023,0,122,0,5090,0,811,0,0,0,0
20220127,非洲,圣多美和普林西比民主共和国,5849,13,69,0,5322,117,458,-104,0,0,0
20220127,,英属维尔京群岛,5809,207,49,2,0,0,5760,205,0,0,0
20220127,,Turks and Caicos,5570,0,34,0,5247,4,289,-4,0,0,0
20220127,北美洲,圣基茨和尼维斯,5303,33,32,1,4669,49,602,-17,0,0,0
20220127,亚洲,不丹,3951,140,3,0,2780,126,1168,14,0,0,0
20220127,,St. Barth,3282,0,6,0,0,0,3276,0,0,0,0
20220127,,Anguilla,2270,83,7,0,2139,142,124,-59,0,0,0
20220127,,Palau,757,106,0,0,66,10,691,96,0,0,0
20220127,,Saint Pierre Miquelon,736,40,0,0,530,58,206,-18,0,0,0
20220127,其他,钻石号邮轮,712,0,13,0,699,0,0,0,0,0,0
20220127,大洋洲,所罗门群岛,650,174,2,2,20,0,628,172,0,0,0
20220127,,Wallis and Futuna,454,0,7,0,438,0,9,0,0,0,0
20220127,,蒙特塞拉特,161,3,1,0,147,8,13,-5,0,0,0
20220127,南美洲,马尔维纳斯群岛,85,0,0,0,0,0,85,0,0,0,0
20220127,,Kiribati,79,13,0,0,0,0,79,13,0,0,0
20220127,欧洲,梵蒂冈城,29,0,0,0,27,0,2,0,0,0,0
20220127,,萨摩亚,26,6,0,0,3,0,23,6,0,0,0
20220127,非洲,西撒哈拉,10,0,1,0,8,0,1,0,0,0,0
20220127,,尚丹号,9,0,2,0,7,0,0,0,0,0,0
20220127,大洋洲,马绍尔群岛,7,0,0,0,7,0,0,0,0,0,0
20220127,大洋洲,瓦努阿图,7,0,1,0,6,0,0,0,0,0,0
20220127,,圣赫勒拿岛,2,0,0,0,2,0,0,0,0,0,0
20220127,,Tonga,1,0,0,0,1,0,0,0,0,0,0
20220127,,密克罗尼西亚,1,0,0,0,1,0,0,0,0,0,0
